x,y,temperature,percent_im,geometry,distance,lon,lat,miles
-122.11402743589744,37.422634102564096,92.36439144109318,0.2,"c(-122.114027435897, 37.4226341025641)",1440.4686069536122,-122.124761,37.43239,0.8952570583925495
-122.1112432905983,37.422634102564096,93.5316434748529,0.47,"c(-122.111243290598, 37.4226341025641)",1602.4118488506401,-122.1231248,37.4335278,0.9959054374460162
-122.10845914529915,37.422634102564096,92.02932794374647,0.47,"c(-122.108459145299, 37.4226341025641)",1571.8991469273035,-122.1040984,37.4363636,0.9769416699361737
-122.15022132478633,37.42495833333333,93.6915386653327,0.82,"c(-122.150221324786, 37.4249583333333)",2262.142062350066,-122.1260148,37.4314986,1.405930430298363
-122.14743717948718,37.42495833333333,93.9746411610231,0.82,"c(-122.147437179487, 37.4249583333333)",2030.2886962229259,-122.1260148,37.4314986,1.2618326266146214
-122.14465303418804,37.42495833333333,94.91857745480957,0.83,"c(-122.144653034188, 37.4249583333333)",1802.3062885693132,-122.1260148,37.4314986,1.1201406392599833
-122.1418688888889,37.42495833333333,93.96250325587334,0.82,"c(-122.141868888889, 37.4249583333333)",1579.8715183277825,-122.1260148,37.4314986,0.9818965309681681
-122.13908474358975,37.42495833333333,93.8199962668441,0.83,"c(-122.13908474359, 37.4249583333333)",1365.697755906754,-122.1260148,37.4314986,0.8487866724094183
-122.1363005982906,37.42495833333333,93.4727740187609,0.83,"c(-122.136300598291, 37.4249583333333)",1164.3526083510972,-122.1260148,37.4314986,0.7236498498142306
-122.13351645299146,37.42495833333333,93.2512970433454,0.82,"c(-122.133516452991, 37.4249583333333)",983.7448465497619,-122.1260148,37.4314986,0.6114013962397525
-122.13073230769231,37.42495833333333,93.76708714577035,0.67,"c(-122.130732307692, 37.4249583333333)",836.9231670285459,-122.125982,37.4314785,0.5201511292905816
-122.12794816239317,37.42495833333333,92.96622120930215,0.47,"c(-122.127948162393, 37.4249583333333)",744.2761930312467,-122.125982,37.4314785,0.4625706606782143
-122.12516401709402,37.42495833333333,92.27426615195873,0.47,"c(-122.125164017094, 37.4249583333333)",727.2578903947488,-122.125982,37.4314785,0.4519937168394958
-122.12237987179488,37.42495833333333,92.68838225275977,0.47,"c(-122.122379871795, 37.4249583333333)",790.7663058194235,-122.125982,37.4314785,0.49146445358572
-122.11959572649573,37.42495833333333,91.7658134867088,0.47,"c(-122.119595726496, 37.4249583333333)",918.2423347132994,-122.125982,37.4314785,0.570691320517899
-122.11681158119659,37.42495833333333,92.94628939543327,0.47,"c(-122.116811581197, 37.4249583333333)",1084.0911307719998,-122.12517374458012,37.4320818821271,0.6737670172604101
