x,y,temperature,percent_im,geometry,distance,lon,lat,miles
-122.13324528248589,37.41132977401129,56.5657590608771,0.47,"c(-122.133245282486, 37.4113297740113)",2326.8068271687116,-122.125982,37.4314785,1.446119842864333
-122.13140581920905,37.41132977401129,57.12252472699038,0.47,"c(-122.131405819209, 37.4113297740113)",2287.1752612600485,-122.125982,37.4314785,1.4214886645494398
-122.12956635593221,37.41132977401129,57.452036500457325,0.47,"c(-122.129566355932, 37.4113297740113)",2258.6136785682875,-122.125982,37.4314785,1.4037375255241065
-122.12772689265537,37.41132977401129,57.715379391550414,0.47,"c(-122.127726892655, 37.4113297740113)",2241.5452774569476,-122.125982,37.4314785,1.3931294452808873
-122.12588742937854,37.41132977401129,58.54613544959648,0.47,"c(-122.125887429379, 37.4113297740113)",2236.2332439576376,-122.125982,37.4314785,1.3898279950016392
-122.1240479661017,37.41132977401129,59.19347136522629,0.82,"c(-122.124047966102, 37.4113297740113)",2242.7611153422204,-122.125982,37.4314785,1.3938850934382974
-122.12220850282488,37.41132977401129,59.194246776613,0.47,"c(-122.122208502825, 37.4113297740113)",2261.0263439897876,-122.125982,37.4314785,1.4052370068301974
-122.12036903954804,37.41132977401129,59.2205576873057,0.47,"c(-122.120369039548, 37.4113297740113)",2290.7481844401927,-122.125982,37.4314785,1.4237092507397096
-122.1185295762712,37.41132977401129,59.17893014665606,0.47,"c(-122.118529576271, 37.4113297740113)",2331.488530820034,-122.125982,37.4314785,1.4490295405966651
-122.11669011299436,37.41132977401129,59.26421522089424,0.47,"c(-122.116690112994, 37.4113297740113)",2382.682249615731,-122.125982,37.4314785,1.4808466436393606
-122.11301118644069,37.41132977401129,59.36184941005922,0.5,"c(-122.113011186441, 37.4113297740113)",2513.7461674127417,-122.125982,37.4314785,1.5623033980191061
-122.11117172316386,37.41132977401129,59.21665353704884,0.47,"c(-122.111171723164, 37.4113297740113)",2592.16684497784,-122.125982,37.4314785,1.611042165927806
-122.10933225988703,37.41132977401129,58.66769767263031,0.47,"c(-122.109332259887, 37.4113297740113)",2678.201358784053,-122.125982,37.4314785,1.6645129638185536
