"","x","y","temperature"
"433",-122.178005555556,37.4340241025641,55.9587598592225
"434",-122.175222777778,37.4340241025641,56.716142544672
"435",-122.17244,37.4340241025641,57.4735252301289
"436",-122.169657222222,37.4340241025641,58.1607890904816
"437",-122.166874444444,37.4340241025641,58.1961037555079
"438",-122.164091666667,37.4340241025641,58.3677077610571
"439",-122.161308888889,37.4340241025641,58.5393117666064
"440",-122.158526111111,37.4340241025641,58.7109157721549
"441",-122.155743333333,37.4340241025641,59.0396339450344
"442",-122.152960555556,37.4340241025641,58.8274504942201
"443",-122.150177777778,37.4340241025641,58.230752823807
"444",-122.147395,37.4340241025641,57.5966392768023
"445",-122.144612222222,37.4340241025641,57.3623080419684
"446",-122.141829444444,37.4340241025641,57.4600531328924
"447",-122.139046666667,37.4340241025641,57.4640073827213
"448",-122.136263888889,37.4340241025641,56.9854697320843
"449",-122.133481111111,37.4340241025641,57.3355013575565
"450",-122.130698333333,37.4340241025641,57.5320064680127
"451",-122.127915555556,37.4340241025641,58.0018964204355
"452",-122.125132777778,37.4340241025641,57.8917081181971
"453",-122.12235,37.4340241025641,57.0384510753029
"454",-122.119567222222,37.4340241025641,56.4633778752277
"455",-122.116784444444,37.4340241025641,56.4169415200021
"456",-122.114001666667,37.4340241025641,56.3002816574153
"457",-122.111218888889,37.4340241025641,56.6956229960779
"458",-122.108436111111,37.4340241025641,56.9091492361986
"459",-122.208616111111,37.4363567948718,56.3674560764257
"460",-122.205833333333,37.4363567948718,56.2650335432263
"461",-122.203050555556,37.4363567948718,56.6344916607341
"462",-122.200267777778,37.4363567948718,56.1979694767797
"463",-122.197485,37.4363567948718,55.4615029674023
"464",-122.194702222222,37.4363567948718,55.3102043804411
"465",-122.191919444444,37.4363567948718,55.2835822096913
"466",-122.189136666667,37.4363567948718,55.52898021484
"467",-122.186353888889,37.4363567948718,55.6974817724204
"468",-122.183571111111,37.4363567948718,55.7768688934302
"469",-122.180788333333,37.4363567948718,56.1750537052576
"470",-122.178005555556,37.4363567948718,56.8830309858822
"471",-122.175222777778,37.4363567948718,57.3649101301708
"472",-122.17244,37.4363567948718,58.2793466635121
"473",-122.169657222222,37.4363567948718,58.4666328742806
"474",-122.166874444444,37.4363567948718,58.6277142954982
"475",-122.164091666667,37.4363567948718,58.7006873691935
"476",-122.161308888889,37.4363567948718,58.6967785658817
"477",-122.158526111111,37.4363567948718,58.7928547084884
"478",-122.155743333333,37.4363567948718,59.6260979596555
"479",-122.152960555556,37.4363567948718,58.6791935547881
"480",-122.150177777778,37.4363567948718,57.9716107231579
"481",-122.147395,37.4363567948718,57.3690185202577
"482",-122.144612222222,37.4363567948718,57.0186543768159
"483",-122.141829444444,37.4363567948718,57.1681880837914
"484",-122.139046666667,37.4363567948718,57.2927395708375
"485",-122.136263888889,37.4363567948718,57.6354877614685
"486",-122.133481111111,37.4363567948718,58.1803262790622
"487",-122.130698333333,37.4363567948718,57.1412644281954
"488",-122.127915555556,37.4363567948718,57.1505376110763
"489",-122.125132777778,37.4363567948718,56.7068389977067
"490",-122.12235,37.4363567948718,56.2553409778411
"491",-122.119567222222,37.4363567948718,56.1000001645406
"492",-122.116784444444,37.4363567948718,56.4345307330022
"493",-122.114001666667,37.4363567948718,56.5106733292896
"494",-122.111218888889,37.4363567948718,57.1473030168272
"495",-122.108436111111,37.4363567948718,56.9735430927176
"496",-122.208616111111,37.4386894871795,56.4013170126436
"497",-122.205833333333,37.4386894871795,56.2302318609536
"498",-122.203050555556,37.4386894871795,56.126724598711
"499",-122.200267777778,37.4386894871795,56.3459393362391
"500",-122.197485,37.4386894871795,55.9094171522847
"501",-122.194702222222,37.4386894871795,55.225615931904
"502",-122.191919444444,37.4386894871795,55.4594589676999
"503",-122.189136666667,37.4386894871795,55.665121334966
"504",-122.186353888889,37.4386894871795,55.4829912875593
"505",-122.183571111111,37.4386894871795,55.5899193864207
"506",-122.180788333333,37.4386894871795,56.1211723951128
"507",-122.178005555556,37.4386894871795,57.089019880179
"508",-122.175222777778,37.4386894871795,57.7641440817679
"509",-122.17244,37.4386894871795,58.3180856667605
"510",-122.169657222222,37.4386894871795,57.781741012459
"511",-122.166874444444,37.4386894871795,57.507470704415
"512",-122.164091666667,37.4386894871795,57.5260160076687
"513",-122.161308888889,37.4386894871795,58.0920438736139
"514",-122.158526111111,37.4386894871795,58.7109057446232
"515",-122.155743333333,37.4386894871795,59.7066132838372
"516",-122.152960555556,37.4386894871795,58.6297214337828
"517",-122.150177777778,37.4386894871795,57.850445560729
"518",-122.147395,37.4386894871795,57.0653357843257
"519",-122.144612222222,37.4386894871795,56.9934859897185
"520",-122.141829444444,37.4386894871795,57.5062094031346
"521",-122.139046666667,37.4386894871795,57.7599016736785
"522",-122.136263888889,37.4386894871795,57.9118659318051
"523",-122.133481111111,37.4386894871795,57.7132138655616
